  -5.0000000e+02  -1.2153410e-01  -5.0622755e-01
  -4.9900000e+02  -2.0036999e-01  -4.9803217e-01
  -4.9800000e+02  -5.5958434e-02   2.8599145e-02
  -4.9700000e+02   3.2455567e-01   6.3025599e-01
  -4.9600000e+02   6.3066067e-01   6.9168175e-01
  -4.9500000e+02   6.1580495e-01   2.2155260e-01
  -4.9400000e+02   3.8987006e-01  -7.6929053e-02
  -4.9300000e+02   3.2242101e-01   3.2744961e-01
  -4.9200000e+02   6.0978727e-01   1.1152828e+00
  -4.9100000e+02   8.7558825e-01   1.4329680e+00
  -4.9000000e+02   5.9773207e-01   8.5779544e-01
  -4.8900000e+02  -1.7812694e-02  -2.5924264e-02
  -4.8800000e+02  -2.2896986e-01  -2.0721839e-01
  -4.8700000e+02   1.6642835e-01   4.9982530e-01
  -4.8600000e+02   5.8797124e-01   1.2067655e+00
  -4.8500000e+02   5.0569524e-01   1.0749558e+00
  -4.8400000e+02   5.5423917e-02   2.0898258e-01
  -4.8300000e+02  -2.3292284e-01  -5.0815669e-01
  -4.8200000e+02  -5.4233866e-02  -3.4514769e-01
  -4.8100000e+02   3.7491153e-01   4.6294129e-01
  -4.8000000e+02   5.6371354e-01   1.0411068e+00
  -4.7900000e+02   3.4684980e-01   9.0540682e-01
  -4.7800000e+02   7.3764270e-02   4.6566617e-01
  -4.7700000e+02   7.9025922e-02   4.3395885e-01
  -4.7600000e+02   3.4888436e-01   9.1784693e-01
  -4.7500000e+02   6.9166211e-01   1.4234667e+00
  -4.7400000e+02   7.9758457e-01   1.4585744e+00
  -4.7300000e+02   4.3502965e-01   9.5113338e-01
  -4.7200000e+02  -1.6268420e-01   2.8057309e-01
  -4.7100000e+02  -4.4094368e-01  -1.2889968e-01
  -4.7000000e+02  -1.5842684e-01  -1.0061194e-01
  -4.6900000e+02   2.2775240e-01   2.5105149e-01
  -4.6800000e+02   7.9449230e-02   4.7083752e-01
  -4.6700000e+02  -5.1665606e-01   2.0367880e-01
  -4.6600000e+02  -7.2456105e-01  -1.2437816e-01
  -4.6500000e+02  -1.6034057e-03   3.1329559e-01
  -4.6400000e+02   1.0098428e+00   1.3600891e+00
  -4.6300000e+02   1.2006559e+00   1.7460996e+00
  -4.6200000e+02   5.0060214e-01   9.3061425e-01
  -4.6100000e+02  -1.5237443e-01  -3.2203577e-03
  -4.6000000e+02  -1.4989469e-01   7.9508918e-02
  -4.5900000e+02   1.8094342e-01   8.3581765e-01
  -4.5800000e+02   1.8880657e-01   1.0812829e+00
  -4.5700000e+02  -3.1701477e-01   3.7812247e-01
  -4.5600000e+02  -9.4625228e-01  -5.5999325e-01
  -4.5500000e+02  -1.1865538e+00  -8.2920889e-01
  -4.5400000e+02  -8.7465555e-01  -3.4050660e-01
  -4.5300000e+02  -2.0106382e-01   3.5330396e-01
  -4.5200000e+02   5.6272995e-01   9.0462430e-01
  -4.5100000e+02   1.0631345e+00   1.1804080e+00
  -4.5000000e+02   9.4242275e-01   9.4722385e-01
  -4.4900000e+02   2.8306262e-01   2.2908375e-01
  -4.4800000e+02  -3.0982502e-01  -3.6893388e-01
  -4.4700000e+02  -3.2217483e-01  -1.9736590e-01
  -4.4600000e+02  -6.6681801e-03   4.2071841e-01
  -4.4500000e+02  -1.5952172e-01   4.2937003e-01
  -4.4400000e+02  -1.0258590e+00  -4.6967262e-01
  -4.4300000e+02  -1.7524139e+00  -1.3641051e+00
  -4.4200000e+02  -1.3630357e+00  -1.2297738e+00
  -4.4100000e+02  -1.1879153e-01  -1.7785067e-01
