  -5.0000000e+02   7.7267699e-01   2.5982980e+00
  -4.9900000e+02   6.8708825e-01   2.4879487e+00
  -4.9800000e+02   6.2915681e-01   2.3429639e+00
  -4.9700000e+02   6.1208552e-01   2.1914493e+00
  -4.9600000e+02   6.0103571e-01   2.0665287e+00
  -4.9500000e+02   5.4065992e-01   1.9447234e+00
  -4.9400000e+02   4.5206440e-01   1.8135773e+00
  -4.9300000e+02   3.9366307e-01   1.6668103e+00
  -4.9200000e+02   3.7633051e-01   1.5128119e+00
  -4.9100000e+02   3.7415274e-01   1.3959146e+00
  -4.9000000e+02   3.2911642e-01   1.2937667e+00
  -4.8900000e+02   2.2760130e-01   1.1570197e+00
  -4.8800000e+02   1.2455904e-01   9.9466294e-01
  -4.8700000e+02   6.0750229e-02   8.3669512e-01
  -4.8600000e+02   4.3971438e-02   7.2901376e-01
  -4.8500000e+02   4.5011058e-02   6.7714896e-01
  -4.8400000e+02   1.1422386e-02   5.9833044e-01
  -4.8300000e+02  -7.5245550e-02   4.3958847e-01
  -4.8200000e+02  -1.6404050e-01   2.5746710e-01
  -4.8100000e+02  -1.8117960e-01   1.4428057e-01
  -4.8000000e+02  -1.4555982e-01   1.0922687e-01
  -4.7900000e+02  -1.6211925e-01   4.6305085e-02
  -4.7800000e+02  -2.8301556e-01  -1.2874314e-01
  -4.7700000e+02  -4.4413988e-01  -3.6193495e-01
  -4.7600000e+02  -5.4427885e-01  -5.3747155e-01
  -4.7500000e+02  -5.6951079e-01  -6.1405874e-01
  -4.7400000e+02  -5.8923169e-01  -6.6304181e-01
  -4.7300000e+02  -6.5457798e-01  -7.6734972e-01
  -4.7200000e+02  -7.4931403e-01  -9.1345164e-01
  -4.7100000e+02  -8.0965255e-01  -1.0249746e+00
  -4.7000000e+02  -8.0884948e-01  -1.0516080e+00
  -4.6900000e+02  -7.8402329e-01  -1.0139273e+00
  -4.6800000e+02  -7.7582629e-01  -1.0020205e+00
  -4.6700000e+02  -7.9918596e-01  -1.0738236e+00
  -4.6600000e+02  -8.3329005e-01  -1.1672205e+00
  -4.6500000e+02  -8.5388570e-01  -1.2112494e+00
  -4.6400000e+02  -8.7317262e-01  -1.2268242e+00
  -4.6300000e+02  -9.1584731e-01  -1.2777262e+00
  -4.6200000e+02  -9.7800230e-01  -1.3884961e+00
  -4.6100000e+02  -1.0169081e+00  -1.4777465e+00
  -4.6000000e+02  -1.0090815e+00  -1.4617519e+00
  -4.5900000e+02  -9.8605293e-01  -1.3878162e+00
  -4.5800000e+02  -9.8200581e-01  -1.3543829e+00
  -4.5700000e+02  -9.8881442e-01  -1.3864702e+00
  -4.5600000e+02  -9.6892472e-01  -1.4062688e+00
  -4.5500000e+02  -9.0215307e-01  -1.3282394e+00
  -4.5400000e+02  -8.1651369e-01  -1.1818401e+00
  -4.5300000e+02  -7.6873010e-01  -1.0924620e+00
  -4.5200000e+02  -7.6114883e-01  -1.1116240e+00
  -4.5100000e+02  -7.2974368e-01  -1.1374048e+00
  -4.5000000e+02  -6.5808606e-01  -1.0785018e+00
  -4.4900000e+02  -5.8870518e-01  -9.6280585e-01
  -4.4800000e+02  -5.5619592e-01  -8.7834150e-01
  -4.4700000e+02  -5.6231272e-01  -8.7340573e-01
  -4.4600000e+02  -5.5542554e-01  -8.7576881e-01
  -4.4500000e+02  -4.9126635e-01  -7.8738590e-01
  -4.4400000e+02  -3.8953971e-01  -6.2751567e-01
  -4.4300000e+02  -3.0013088e-01  -4.8876606e-01
  -4.4200000e+02  -2.6560239e-01  -4.2875312e-01
  -4.4100000e+02  -2.6277648e-01  -4.2284463e-01
  -4.4000000e+02  -2.2645659e-01  -3.9358124e-01
  -4.3900000e+02  -1.3978077e-01  -3.0875078e-01
  -4.3800000e+02  -3.3935884e-02  -2.0457352e-01
  -4.3700000e+02   2.5640192e-02  -1.5426435e-01
  -4.3600000e+02   8.7424047e-03  -2.0354015e-01
  -4.3500000e+02  -9.8142849e-03  -2.5365907e-01
  -4.3400000e+02   4.6840140e-02  -1.8992326e-01
  -4.3300000e+02   1.5541579e-01  -6.1511178e-02
  -4.3200000e+02   2.1862410e-01   1.3171756e-02
  -4.3100000e+02   1.8556181e-01  -1.3496188e-02
  -4.3000000e+02   1.4053448e-01  -3.8216391e-02
  -4.2900000e+02   1.9048783e-01   6.3898005e-02
  -4.2800000e+02   3.0935478e-01   2.3084459e-01
  -4.2700000e+02   3.8080694e-01   3.1955449e-01
  -4.2600000e+02   3.5052743e-01   2.9546847e-01
  -4.2500000e+02   2.8640798e-01   2.3484444e-01
  -4.2400000e+02   2.9638348e-01   2.3315747e-01
  -4.2300000e+02   3.8483523e-01   2.9543193e-01
  -4.2200000e+02   4.4505395e-01   3.3200024e-01
  -4.2100000e+02   4.1564493e-01   3.0260752e-01
  -4.2000000e+02   3.5171492e-01   2.6033730e-01
  -4.1900000e+02   3.3829759e-01   2.6598312e-01
  -4.1800000e+02   3.8679945e-01   3.3917576e-01
  -4.1700000e+02   4.3013511e-01   4.2713389e-01
  -4.1600000e+02   4.1296676e-01   4.5500429e-01
  -4.1500000e+02   3.5287559e-01   4.2386618e-01
  -4.1400000e+02   3.1064790e-01   4.0509814e-01
  -4.1300000e+02   3.1551939e-01   4.4351660e-01
  -4.1200000e+02   3.3873429e-01   4.8445786e-01
  -4.1100000e+02   3.4476648e-01   4.6795676e-01
  -4.1000000e+02   3.2468523e-01   4.2496678e-01
  -4.0900000e+02   2.9493826e-01   4.1516197e-01
  -4.0800000e+02   2.7851793e-01   4.5924032e-01
  -4.0700000e+02   2.6500917e-01   5.0919022e-01
  -4.0600000e+02   2.4050631e-01   5.1373976e-01
  -4.0500000e+02   2.2383666e-01   5.2235681e-01
  -4.0400000e+02   2.2141862e-01   6.0054095e-01
  -4.0300000e+02   2.1696945e-01   7.0671977e-01
  -4.0200000e+02   1.9816495e-01   7.5702928e-01
  -4.0100000e+02   1.7398175e-01   7.4739408e-01
  -4.0000000e+02   1.8112297e-01   7.4103472e-01
  -3.9900000e+02   2.2771285e-01   7.6523370e-01
  -3.9800000e+02   2.6044800e-01   7.9262960e-01
  -3.9700000e+02   2.4121834e-01   8.0658606e-01
  -3.9600000e+02   2.0506615e-01   8.1786615e-01
  -3.9500000e+02   1.9887142e-01   8.3128542e-01
  -3.9400000e+02   2.1576608e-01   8.5134314e-01
  -3.9300000e+02   2.2460068e-01   9.0818485e-01
  -3.9200000e+02   2.1861292e-01   1.0199378e+00
  -3.9100000e+02   2.2581560e-01   1.1500188e+00
  -3.9000000e+02   2.5852228e-01   1.2306822e+00
  -3.8900000e+02   2.9272812e-01   1.2432047e+00
  -3.8800000e+02   3.3030048e-01   1.2642449e+00
  -3.8700000e+02   3.7920567e-01   1.3428585e+00
  -3.8600000e+02   4.2216406e-01   1.4272577e+00
  -3.8500000e+02   4.4950048e-01   1.4616941e+00
  -3.8400000e+02   4.5758768e-01   1.4323686e+00
  -3.8300000e+02   4.5675052e-01   1.3823478e+00
  -3.8200000e+02   4.6868796e-01   1.3871253e+00
  -3.8100000e+02   4.9037264e-01   1.4566113e+00
  -3.8000000e+02   4.9967834e-01   1.5187643e+00
  -3.7900000e+02   4.9256929e-01   1.5106136e+00
  -3.7800000e+02   4.9209986e-01   1.4655704e+00
  -3.7700000e+02   5.1338408e-01   1.4695785e+00
  -3.7600000e+02   5.3889124e-01   1.5350796e+00
  -3.7500000e+02   5.6006816e-01   1.6069845e+00
  -3.7400000e+02   5.9190590e-01   1.6488618e+00
  -3.7300000e+02   6.3202886e-01   1.6632583e+00
  -3.7200000e+02   6.6137691e-01   1.6683171e+00
  -3.7100000e+02   6.6296190e-01   1.6552064e+00
  -3.7000000e+02   6.5511353e-01   1.6234475e+00
  -3.6900000e+02   6.7380245e-01   1.6111427e+00
  -3.6800000e+02   7.0085392e-01   1.6086503e+00
  -3.6700000e+02   6.9201102e-01   1.5650127e+00
  -3.6600000e+02   6.3746186e-01   1.4770315e+00
  -3.6500000e+02   5.7322519e-01   1.3877017e+00
  -3.6400000e+02   5.3826614e-01   1.3312829e+00
  -3.6300000e+02   5.1564401e-01   1.3012088e+00
  -3.6200000e+02   4.7131589e-01   1.2592090e+00
  -3.6100000e+02   4.1493415e-01   1.1908595e+00
  -3.6000000e+02   3.8319287e-01   1.1427083e+00
  -3.5900000e+02   3.7795704e-01   1.1336684e+00
  -3.5800000e+02   3.4830303e-01   1.1015555e+00
  -3.5700000e+02   2.7777448e-01   1.0080079e+00
  -3.5600000e+02   2.1633749e-01   8.8775531e-01
  -3.5500000e+02   1.9269471e-01   8.0601430e-01
  -3.5400000e+02   1.8727736e-01   8.0091555e-01
  -3.5300000e+02   1.6074884e-01   8.1830984e-01
