  -5.0000000e+02  -3.9950446e-02   3.9020756e-01
  -4.9900000e+02  -5.7904773e-02   5.1728633e-01
  -4.9800000e+02   8.0369444e-02   8.5849655e-01
  -4.9700000e+02   1.9831000e-01   9.6041878e-01
  -4.9600000e+02   1.6314371e-01   7.0531708e-01
  -4.9500000e+02   8.5532779e-02   4.6981362e-01
  -4.9400000e+02   1.2752660e-01   5.8360169e-01
  -4.9300000e+02   2.7813524e-01   9.2302511e-01
  -4.9200000e+02   4.0102958e-01   1.0911653e+00
  -4.9100000e+02   4.0671645e-01   9.0961907e-01
  -4.9000000e+02   3.5892622e-01   6.5991623e-01
  -4.8900000e+02   3.7726160e-01   7.0281868e-01
  -4.8800000e+02   4.8176508e-01   1.0030599e+00
  -4.8700000e+02   5.9107373e-01   1.1933846e+00
  -4.8600000e+02   6.1199174e-01   1.0431154e+00
  -4.8500000e+02   5.4802090e-01   7.3839515e-01
  -4.8400000e+02   5.2066691e-01   6.3532532e-01
  -4.8300000e+02   6.2860294e-01   8.3762943e-01
  -4.8200000e+02   8.2065277e-01   1.1220301e+00
  -4.8100000e+02   9.3574903e-01   1.1900411e+00
  -4.8000000e+02   8.8490026e-01   9.4430595e-01
  -4.7900000e+02   7.7838511e-01   6.2389277e-01
  -4.7800000e+02   7.9536151e-01   5.8332801e-01
  -4.7700000e+02   9.5336946e-01   8.4522408e-01
  -4.7600000e+02   1.0894548e+00   1.0397796e+00
  -4.7500000e+02   1.0677014e+00   8.5620277e-01
  -4.7400000e+02   9.4069088e-01   4.3240254e-01
  -4.7300000e+02   8.7743099e-01   1.9204090e-01
  -4.7200000e+02   9.7804627e-01   3.4032821e-01
  -4.7100000e+02   1.1734570e+00   6.3588561e-01
  -4.7000000e+02   1.2934849e+00   6.8147830e-01
  -4.6900000e+02   1.2506247e+00   3.9200629e-01
  -4.6800000e+02   1.1326639e+00   7.1905746e-02
  -4.6700000e+02   1.1044783e+00   2.0247063e-02
  -4.6600000e+02   1.2275914e+00   1.7516667e-01
  -4.6500000e+02   1.3593157e+00   2.1139391e-01
  -4.6400000e+02   1.3265911e+00  -3.3699038e-02
  -4.6300000e+02   1.1608432e+00  -3.7219458e-01
  -4.6200000e+02   1.0244078e+00  -5.6080195e-01
  -4.6100000e+02   1.0348738e+00  -5.8451041e-01
  -4.6000000e+02   1.1786075e+00  -5.6347961e-01
  -4.5900000e+02   1.3192188e+00  -5.7341399e-01
  -4.5800000e+02   1.3295887e+00  -6.5558215e-01
  -4.5700000e+02   1.2025065e+00  -8.2875635e-01
  -4.5600000e+02   1.0860470e+00  -9.9131794e-01
  -4.5500000e+02   1.1510239e+00  -1.0066322e+00
  -4.5400000e+02   1.3352895e+00  -9.3228221e-01
  -4.5300000e+02   1.3913374e+00  -9.7816487e-01
  -4.5200000e+02   1.2094990e+00  -1.2483040e+00
  -4.5100000e+02   9.4697562e-01  -1.5915919e+00
  -4.5000000e+02   8.4586496e-01  -1.7362555e+00
  -4.4900000e+02   9.7532434e-01  -1.6169540e+00
  -4.4800000e+02   1.1521920e+00  -1.4592617e+00
  -4.4700000e+02   1.1260785e+00  -1.5326343e+00
  -4.4600000e+02   8.8443891e-01  -1.8417466e+00
  -4.4500000e+02   7.1400450e-01  -2.0443601e+00
  -4.4400000e+02   8.4635505e-01  -1.8689887e+00
  -4.4300000e+02   1.1123134e+00  -1.5401687e+00
  -4.4200000e+02   1.1373092e+00  -1.5129113e+00
  -4.4100000e+02   8.5706553e-01  -1.8590974e+00
  -4.4000000e+02   5.8846567e-01  -2.1605343e+00
  -4.3900000e+02   5.8647996e-01  -2.0877799e+00
  -4.3800000e+02   7.4271867e-01  -1.8222201e+00
  -4.3700000e+02   7.7611264e-01  -1.7199647e+00
  -4.3600000e+02   6.1437277e-01  -1.8277161e+00
  -4.3500000e+02   4.4659881e-01  -1.8990773e+00
  -4.3400000e+02   4.3264399e-01  -1.7807607e+00
  -4.3300000e+02   5.1874483e-01  -1.6045338e+00
  -4.3200000e+02   5.5122003e-01  -1.5270643e+00
  -4.3100000e+02   4.7050882e-01  -1.5300285e+00
  -4.3000000e+02   3.6595090e-01  -1.5126780e+00
  -4.2900000e+02   3.4719370e-01  -1.4059241e+00
  -4.2800000e+02   3.8660579e-01  -1.2514139e+00
  -4.2700000e+02   3.5163137e-01  -1.1564776e+00
  -4.2600000e+02   2.0386310e-01  -1.1394730e+00
  -4.2500000e+02   8.6467013e-02  -1.0925796e+00
  -4.2400000e+02   9.7120275e-02  -9.3863408e-01
